event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,argos:altitude,argos:best-level,argos:calcul-freq,argos:error-radius,argos:gdop,argos:iq,argos:lat1,argos:lat2,argos:lc,argos:lon1,argos:lon2,argos:nb-mes,argos:nb-mes-120,argos:nopc,argos:orientation,argos:pass-duration,argos:sat-id,argos:semi-major,argos:semi-minor,argos:sensor-1,argos:sensor-2,argos:sensor-3,argos:sensor-4,argos:valid-location-algorithm,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
16819869843,true,2017-06-12 22:00:00.000,13.80146,38.20072,,,-130.0,4.016773082E8,1365.0,3850,"8",38.20072,38.20072,"B",13.80146,13.80146,2,0,3,112.0,112.0,"NK",7165.0,260.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869844,true,2017-06-12 22:00:00.000,13.80528,38.20348,,,-124.0,4.016773091E8,1577.0,4451,"6",38.20348,38.20348,"B",13.80528,13.80528,1,0,3,112.0,0.0,"NN",4938.0,503.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869845,true,2017-06-12 22:00:00.000,13.80528,38.20348,,,-124.0,4.016773091E8,1577.0,4451,"6",38.20348,38.20348,"B",13.80528,13.80528,1,0,3,112.0,0.0,"NN",4938.0,503.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869846,true,2017-06-12 22:00:00.000,13.7129,38.31134,,,-127.0,4.016772972E8,1351.0,3685,"8",38.31134,38.31134,"A",13.7129,13.7129,3,0,3,50.0,98.0,"NP",8092.0,225.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869847,true,2017-06-12 22:00:00.000,13.7129,38.31134,,,-127.0,4.016772972E8,1351.0,3685,"8",38.31134,38.31134,"A",13.7129,13.7129,3,0,3,50.0,98.0,"NP",8092.0,225.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869848,true,2017-06-12 22:00:00.000,13.69015,38.3677,,,-131.0,4.016773078E8,2208.0,6027,"8",38.3677,38.3677,"B",13.69015,13.69015,1,0,3,63.0,0.0,"NK",3834.0,1271.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869849,true,2017-06-12 22:00:00.000,13.69545,38.35516,,,-130.0,4.016773144E8,2737.0,7736,"6",38.35516,38.35516,"B",13.69545,13.69545,1,0,3,51.0,0.0,"NN",2918.0,2566.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869850,true,2017-06-12 22:00:00.000,13.64683,38.38872,,,-138.0,4.016772994E8,2130.0,6016,"6",38.38872,38.38872,"B",13.64683,13.64683,2,0,3,33.0,110.0,"NP",10630.0,426.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869851,true,2017-06-12 22:00:00.000,13.64036,38.40716,,,-124.0,4.016772988E8,974.0,2740,"8",38.40716,38.40716,"B",13.64036,13.64036,2,0,3,86.0,51.0,"SR",5331.0,177.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869852,true,2017-06-12 22:00:00.000,13.64198,38.41222,,,-124.0,4.016773007E8,1045.0,2943,"6",38.41222,38.41222,"B",13.64198,13.64198,2,0,3,96.0,232.0,"NK",11853.0,92.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869853,true,2017-06-12 22:00:00.000,13.63905,38.41988,,,-125.0,4.016773046E8,857.0,2408,"6",38.41988,38.41988,"B",13.63905,13.63905,2,0,3,77.0,250.0,"NN",4036.0,182.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869854,true,2017-06-12 22:00:00.000,13.61598,38.44143,,,-127.0,4.016772988E8,956.0,1362,"58",38.44143,38.44143,"1",13.61598,13.61598,4,0,2,122.0,163.0,"SR",5382.0,169.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869855,true,2017-06-12 22:00:00.000,13.60633,38.44768,,,-131.0,4.016772978E8,1035.0,1631,"6",38.44768,38.44768,"B",13.60633,13.60633,2,0,3,119.0,46.0,"NK",1731.0,619.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869856,true,2017-06-12 22:00:00.000,13.5923,38.47278,,,-118.0,4.016772996E8,2143.0,3913,"8",38.47278,38.47278,"B",13.5923,13.5923,1,1,3,99.0,0.0,"MA",2764.0,1661.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869857,true,2017-06-12 22:00:00.000,13.60769,38.47189,,,-129.0,4.016773001E8,2443.0,2512,"58",38.47189,38.47189,"0",13.60769,13.60769,4,0,2,72.0,178.0,"MB",20485.0,291.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869858,true,2017-06-12 22:00:00.000,13.61864,38.48462,,,-127.0,4.016772964E8,311.0,822,"58",38.48462,38.48462,"2",13.61864,13.61864,7,0,3,53.0,351.0,"MA",1092.0,88.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869859,true,2017-06-13 22:00:00.000,13.62223,38.49207,,,-127.0,4.016772939E8,1844.0,5204,"8",38.49207,38.49207,"B",13.62223,13.62223,1,0,3,103.0,0.0,"NP",4558.0,745.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869860,true,2017-06-13 22:00:00.000,13.6128,38.52859,,,-127.0,4.016773078E8,2133.0,6025,"8",38.52859,38.52859,"B",13.6128,13.6128,1,0,3,95.0,0.0,"SR",4214.0,1079.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869861,true,2017-06-13 22:00:00.000,13.54902,38.52052,,,-132.0,4.01677301E8,1104.0,3109,"6",38.52052,38.52052,"B",13.54902,13.54902,2,0,3,8.0,137.0,"NP",5507.0,221.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869862,true,2017-06-13 22:00:00.000,13.53923,38.51422,,,-126.0,4.016772996E8,1541.0,2357,"8",38.51422,38.51422,"B",13.53923,13.53923,2,0,3,81.0,82.0,"NK",7846.0,302.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869863,true,2017-06-13 22:00:00.000,13.54102,38.51455,,,-131.0,4.016773011E8,1463.0,3162,"6",38.51455,38.51455,"B",13.54102,13.54102,2,0,3,81.0,126.0,"SR",3416.0,626.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869864,true,2017-06-13 22:00:00.000,13.52354,38.51558,,,-124.0,4.016772991E8,590.0,1643,"6",38.51558,38.51558,"A",13.52354,13.52354,3,0,3,97.0,128.0,"NN",5320.0,65.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869865,true,2017-06-13 22:00:00.000,13.52106,38.5226,,,-129.0,4.016772949E8,1102.0,2991,"8",38.5226,38.5226,"B",13.52106,13.52106,2,0,3,114.0,43.0,"NK",2351.0,516.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869866,true,2017-06-13 22:00:00.000,13.4911,38.55841,,,-126.0,4.016773062E8,1172.0,1684,"58",38.55841,38.55841,"1",13.4911,13.4911,4,0,3,107.0,186.0,"NP",5824.0,236.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869867,true,2017-06-13 22:00:00.000,13.45918,38.57024,,,-127.0,4.016773036E8,308.0,804,"58",38.57024,38.57024,"2",13.45918,13.45918,4,0,3,72.0,640.0,"NP",1898.0,50.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869868,true,2017-06-13 22:00:00.000,13.43754,38.57926,,,-130.0,4.016773007E8,1409.0,3971,"8",38.57926,38.57926,"B",13.43754,13.43754,1,0,2,87.0,0.0,"NN",1959.0,1013.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869869,true,2017-06-13 22:00:00.000,13.43496,38.58726,,,-130.0,4.016772952E8,1175.0,2431,"6",38.58726,38.58726,"A",13.43496,13.43496,3,0,3,21.0,157.0,"NP",3575.0,385.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869870,true,2017-06-13 22:00:00.000,13.42258,38.57016,,,-129.0,4.01677301E8,860.0,2108,"8",38.57016,38.57016,"B",13.42258,13.42258,2,0,3,86.0,63.0,"SR",2723.0,271.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869871,true,2017-06-13 22:00:00.000,13.39543,38.57679,,,-127.0,4.016773015E8,363.0,875,"56",38.57679,38.57679,"2",13.39543,13.39543,4,0,3,87.0,605.0,"NK",2157.0,61.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869872,true,2017-06-13 22:00:00.000,13.39314,38.56822,,,-121.0,4.016772878E8,922.0,2594,"8",38.56822,38.56822,"B",13.39314,13.39314,2,0,3,70.0,44.0,"NN",2376.0,358.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869873,true,2017-06-13 22:00:00.000,13.4106,38.57517,,,-126.0,4.016773043E8,768.0,2153,"6",38.57517,38.57517,"B",13.4106,13.4106,2,0,3,118.0,128.0,"SR",6293.0,93.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869874,true,2017-06-13 22:00:00.000,13.4084,38.57482,,,-130.0,4.016773075E8,960.0,2700,"6",38.57482,38.57482,"B",13.4084,13.4084,1,0,3,115.0,0.0,"NK",2185.0,421.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869875,true,2017-06-13 22:00:00.000,13.3933,38.59462,,,-137.0,4.016773029E8,1129.0,3181,"0",38.59462,38.59462,"B",13.3933,13.3933,1,0,3,88.0,0.0,"SR",25956.0,49.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869876,true,2017-06-13 22:00:00.000,13.3882,38.59455,,,-118.0,4.016773034E8,1104.0,3109,"8",38.59455,38.59455,"B",13.3882,13.3882,2,1,3,88.0,325.0,"MA",25123.0,48.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869877,true,2017-06-13 22:00:00.000,13.39043,38.60155,,,-125.0,4.016773017E8,190.0,247,"58",38.60155,38.60155,"3",13.39043,13.39043,7,0,3,69.0,507.0,"MB",388.0,93.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869878,true,2017-06-13 22:00:00.000,13.39772,38.60704,,,-121.0,4.016773012E8,137.0,229,"58",38.60704,38.60704,"3",13.39772,13.39772,11,0,3,28.0,578.0,"MA",155.0,121.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869879,true,2017-06-14 22:00:00.000,13.3952,38.61104,,,-129.0,4.016773027E8,271.0,685,"8",38.61104,38.61104,"A",13.3952,13.3952,3,0,3,168.0,448.0,"SR",694.0,105.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869880,true,2017-06-14 22:00:00.000,13.38967,38.60546,,,-131.0,4.016772885E8,1299.0,3295,"8",38.60546,38.60546,"B",13.38967,13.38967,2,0,3,112.0,44.0,"NK",1724.0,978.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869881,true,2017-06-14 22:00:00.000,13.39296,38.60322,,,-124.0,4.016773028E8,1070.0,3013,"8",38.60322,38.60322,"B",13.39296,13.39296,2,0,3,97.0,116.0,"NN",11935.0,95.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869882,true,2017-06-14 22:00:00.000,13.37102,38.59454,,,-121.0,4.016773053E8,984.0,744,"58",38.59454,38.59454,"1",13.37102,13.37102,4,0,3,89.0,292.0,"MA",4952.0,195.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869883,true,2017-06-14 22:00:00.000,13.34427,38.58954,,,-130.0,4.016773073E8,310.0,820,"68",38.58954,38.58954,"2",13.34427,13.34427,4,0,3,26.0,380.0,"MB",902.0,106.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869884,true,2017-06-14 22:00:00.000,13.32976,38.5922,,,-130.0,4.016772862E8,1051.0,2077,"58",38.5922,38.5922,"1",13.32976,13.32976,4,0,3,21.0,148.0,"MA",2130.0,518.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869885,true,2017-06-14 22:00:00.000,13.33625,38.5893,,,-129.0,4.016772756E8,846.0,2372,"8",38.5893,38.5893,"A",13.33625,13.33625,3,0,3,5.0,91.0,"NP",1746.0,410.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869886,true,2017-06-14 22:00:00.000,13.3071,38.58572,,,-127.0,4.016772867E8,678.0,1888,"8",38.58572,38.58572,"A",13.3071,13.3071,3,0,3,67.0,449.0,"NP",3935.0,116.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869887,true,2017-06-14 22:00:00.000,13.29482,38.59021,,,-132.0,4.016772993E8,1521.0,4130,"8",38.59021,38.59021,"B",13.29482,13.29482,1,0,2,81.0,0.0,"NP",2431.0,951.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869888,true,2017-06-14 22:00:00.000,13.29672,38.59279,,,-125.0,4.016773016E8,135.0,239,"58",38.59279,38.59279,"3",13.29672,13.29672,8,0,3,59.0,605.0,"NN",277.0,66.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869889,true,2017-06-14 22:00:00.000,13.29672,38.59279,,,-125.0,4.016773016E8,135.0,239,"58",38.59279,38.59279,"3",13.29672,13.29672,8,0,3,59.0,605.0,"NN",277.0,66.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869890,true,2017-06-14 22:00:00.000,13.29912,38.59203,,,-124.0,4.016773019E8,470.0,1279,"56",38.59203,38.59203,"2",13.29912,13.29912,6,0,3,101.0,670.0,"SR",8512.0,25.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869891,true,2017-06-14 22:00:00.000,13.29912,38.59203,,,-124.0,4.016773019E8,470.0,1279,"56",38.59203,38.59203,"2",13.29912,13.29912,6,0,3,101.0,670.0,"SR",8512.0,25.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869892,true,2017-06-14 22:00:00.000,13.29901,38.59622,,,-123.0,4.016773017E8,288.0,380,"56",38.59622,38.59622,"2",13.29901,13.29901,4,0,2,11.0,338.0,"NK",368.0,225.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869893,true,2017-06-14 22:00:00.000,13.29901,38.59622,,,-123.0,4.016773017E8,288.0,380,"56",38.59622,38.59622,"2",13.29901,13.29901,4,0,2,11.0,338.0,"NK",368.0,225.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869894,true,2017-06-14 22:00:00.000,13.29449,38.5965,,,-135.0,4.016773015E8,1294.0,2575,"8",38.5965,38.5965,"B",13.29449,13.29449,1,0,3,86.0,0.0,"MB",1616.0,1035.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869895,true,2017-06-14 22:00:00.000,13.29449,38.5965,,,-135.0,4.016773015E8,1294.0,2575,"8",38.5965,38.5965,"B",13.29449,13.29449,1,0,3,86.0,0.0,"MB",1616.0,1035.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869896,true,2017-06-14 22:00:00.000,13.30675,38.60003,,,-129.0,4.01677301E8,1118.0,1479,"56",38.60003,38.60003,"1",13.30675,13.30675,5,0,3,87.0,247.0,"NN",7568.0,165.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869897,true,2017-06-14 22:00:00.000,13.30675,38.60003,,,-129.0,4.01677301E8,1118.0,1479,"56",38.60003,38.60003,"1",13.30675,13.30675,5,0,3,87.0,247.0,"NN",7568.0,165.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869898,true,2017-06-14 22:00:00.000,13.30442,38.59995,,,-132.0,4.016773023E8,1295.0,2100,"6",38.59995,38.59995,"B",13.30442,13.30442,1,0,3,89.0,0.0,"SR",2600.0,644.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869899,true,2017-06-14 22:00:00.000,13.30442,38.59995,,,-132.0,4.016773023E8,1295.0,2100,"6",38.59995,38.59995,"B",13.30442,13.30442,1,0,3,89.0,0.0,"SR",2600.0,644.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869900,true,2017-06-14 22:00:00.000,13.29903,38.60216,,,-118.0,4.016773023E8,218.0,540,"56",38.60216,38.60216,"3",13.29903,13.29903,4,2,3,46.0,463.0,"MA",982.0,48.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869901,true,2017-06-14 22:00:00.000,13.29903,38.60216,,,-118.0,4.016773023E8,218.0,540,"56",38.60216,38.60216,"3",13.29903,13.29903,4,2,3,46.0,463.0,"MA",982.0,48.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869902,true,2017-06-14 22:00:00.000,13.31027,38.61088,,,-129.0,4.01677302E8,209.0,509,"68",38.61088,38.61088,"3",13.31027,13.31027,4,0,3,66.0,529.0,"MB",876.0,50.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869903,true,2017-06-14 22:00:00.000,13.31027,38.61088,,,-129.0,4.01677302E8,209.0,509,"68",38.61088,38.61088,"3",13.31027,13.31027,4,0,3,66.0,529.0,"MB",876.0,50.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869904,true,2017-06-14 22:00:00.000,13.30436,38.61414,,,-122.0,4.016773011E8,124.0,171,"58",38.61414,38.61414,"3",13.30436,13.30436,11,0,3,107.0,621.0,"MA",169.0,91.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869905,true,2017-06-14 22:00:00.000,13.30436,38.61414,,,-122.0,4.016773011E8,124.0,171,"58",38.61414,38.61414,"3",13.30436,13.30436,11,0,3,107.0,621.0,"MA",169.0,91.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869906,true,2017-06-15 22:00:00.000,13.33073,38.61747,,,-125.0,4.016773008E8,272.0,690,"58",38.61747,38.61747,"2",13.33073,13.33073,4,0,3,107.0,282.0,"NP",1743.0,42.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869907,true,2017-06-15 22:00:00.000,13.33885,38.60646,,,-124.0,4.016773024E8,243.0,623,"58",38.60646,38.60646,"3",13.33885,13.33885,7,0,3,104.0,327.0,"NP",1207.0,48.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819869908,true,2017-06-15 22:00:00.000,13.33836,38.60664,,,-125.0,4.016772902E8,676.0,1890,"8",38.60664,38.60664,"A",13.33836,13.33836,3,0,3,99.0,92.0,"NK",2479.0,184.0,,,,,,"argos-doppler-shift","Caretta caretta","162343","S250","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
